x,y,z,diameter_um,mass_kg,active,deposition_time_s,deposition_x,deposition_y,deposition_z,drift_distance_m,status
7.6274643,0.07335486,0.045206584,168.60196,2.5094975e-09,0,3.29,7.6274643,0.07335486,0.0,7.627817,deposited
2.5078025,0.18108273,0.044788025,361.02557,2.4638418e-08,0,1.2,2.5078025,0.18108273,0.0,2.5143318,deposited
3.0573328,-0.14417738,0.04535257,313.65967,1.6157532e-08,0,1.43,3.0573328,-0.14417738,0.0,3.0607305,deposited
5.806509,0.047691196,0.049832184,202.32283,4.3364428e-09,0,2.55,5.806509,0.047691196,0.0,5.8067045,deposited
5.576313,0.009159135,0.044591077,207.39844,4.671059e-09,0,2.45,5.576313,0.009159135,0.0,5.5763206,deposited
3.6501267,0.060898468,0.046371978,285.6462,1.2203499e-08,0,1.62,3.6501267,0.060898468,0.0,3.6506348,deposited
7.4480424,0.102793194,0.044663034,172.45856,2.685674e-09,0,3.2,7.4480424,0.102793194,0.0,7.448752,deposited
5.344646,0.05513569,0.045985207,217.4248,5.3817835e-09,0,2.3,5.344646,0.05513569,0.0,5.3449306,deposited
7.3798265,0.012612351,0.047674216,173.88095,2.7526752e-09,0,3.19,7.3798265,0.012612351,0.0,7.3798375,deposited
-10.496638,5.6947937,-13.953947,49.44333,6.328812e-11,0,0.03,-10.496638,5.6947937,0.0,11.941947,deposited
3.3448503,-0.0766391,0.04414178,294.94287,1.3434228e-08,0,1.55,3.3448503,-0.0766391,0.0,3.3457282,deposited
6.36456,-0.019550687,0.046891283,193.19852,3.775812e-09,0,2.73,6.36456,-0.019550687,0.0,6.36459,deposited
14.589679,-0.077699505,0.04920065,84.664154,3.177589e-10,0,7.06,14.589679,-0.077699505,0.0,14.589886,deposited
2.1894383,-0.08479381,0.0498248,374.5756,2.7518034e-08,0,1.18,2.1894383,-0.08479381,0.0,2.1910796,deposited
2.4012945,0.082138054,0.0418557,359.03146,2.4232403e-08,0,1.21,2.4012945,0.082138054,0.0,2.402699,deposited
3.502851,-0.015386132,0.047470756,285.4742,1.2181467e-08,0,1.6,3.502851,-0.015386132,0.0,3.5028849,deposited
7.7772837,0.07896062,0.045378234,166.54315,2.4186848e-09,0,3.34,7.7772837,0.07896062,0.0,7.777684,deposited
3.991899,-0.1037971,0.043253038,265.03308,9.747633e-09,0,1.81,3.991899,-0.1037971,0.0,3.9932482,deposited
2.4022224,-0.11417919,0.046691347,378.76175,2.8450986e-08,0,1.12,2.4022224,-0.11417919,0.0,2.4049344,deposited
4.424858,-0.07480367,0.043482233,242.09161,7.429134e-09,0,1.97,4.424858,-0.07480367,0.0,4.4254904,deposited
11.8073,-0.014835778,0.048531163,114.77742,7.917139e-10,0,5.29,11.8073,-0.014835778,0.0,11.807308,deposited
4.79365,0.029906588,0.049635757,232.7879,6.6051125e-09,0,2.1,4.79365,0.029906588,0.0,4.7937436,deposited
12.873526,-0.04658108,0.04790884,106.15498,6.2635447e-10,0,5.82,12.873526,-0.04658108,0.0,12.87361,deposited
4.1470203,-0.09352314,0.046307873,255.26056,8.708635e-09,0,1.89,4.1470203,-0.09352314,0.0,4.1480746,deposited
3.6082683,-0.048570637,0.04947326,289.61786,1.2719644e-08,0,1.59,3.6082683,-0.048570637,0.0,3.6085951,deposited
2.9785485,-0.020341193,0.04271013,314.85733,1.6343318e-08,0,1.42,2.9785485,-0.020341193,0.0,2.9786181,deposited
4.7309456,-0.015067889,0.045317747,234.16106,6.7226877e-09,0,2.11,4.7309456,-0.015067889,0.0,4.7309694,deposited
5.152104,0.011009426,0.04316322,217.4873,5.386426e-09,0,2.3,5.152104,0.011009426,0.0,5.152116,deposited
4.7776246,0.04184242,0.04848053,231.92226,6.5317e-09,0,2.14,4.7776246,0.04184242,0.0,4.7778077,deposited
3.5203843,-0.11242202,0.04230627,282.54138,1.1809871e-08,0,1.65,3.5203843,-0.11242202,0.0,3.522179,deposited
9.769368,-0.0062003955,0.047686882,139.81657,1.4311166e-09,0,4.2,9.769368,-0.0062003955,0.0,9.76937,deposited
6.638328,-0.018882925,0.045576714,185.45187,3.339586e-09,0,2.88,6.638328,-0.018882925,0.0,6.638355,deposited
3.3281026,-0.07015974,0.041077457,292.3354,1.3081065e-08,0,1.56,3.3281026,-0.07015974,0.0,3.328842,deposited
16.050373,-0.0144604575,0.049857832,67.68452,1.6235548e-10,0,8.27,16.050373,-0.0144604575,0.0,16.050379,deposited
2.8062403,0.14628962,0.0487707,334.08566,1.9524164e-08,0,1.31,2.8062403,0.14628962,0.0,2.8100507,deposited
2.99122,-0.19298708,0.041229285,327.20715,1.8342872e-08,0,1.38,2.99122,-0.19298708,0.0,2.9974391,deposited
4.0099926,0.017909437,0.04119259,258.4716,9.041436e-09,0,1.84,4.0099926,0.017909437,0.0,4.0100327,deposited
-12.645595,-3.5604239,-14.96873,49.44333,6.328812e-11,0,0.03,-12.645595,-3.5604239,0.0,13.137263,deposited
12.701623,-0.011620185,0.04973038,106.97008,6.4089356e-10,0,5.74,12.701623,-0.011620185,0.0,12.701629,deposited
6.9678197,0.060277686,0.0466097,181.92273,3.1525347e-09,0,3.0,6.9678197,0.060277686,0.0,6.96808,deposited
6.6181283,-0.007614125,0.047203157,186.51704,3.397462e-09,0,2.85,6.6181283,-0.007614125,0.0,6.6181326,deposited
8.648878,-0.051123366,0.04818898,155.46515,1.9674247e-09,0,3.7,8.648878,-0.051123366,0.0,8.64903,deposited
4.949208,0.025733987,0.04439552,229.89566,6.3619643e-09,0,2.16,4.949208,0.025733987,0.0,4.9492745,deposited
5.6988583,0.030418107,0.046900637,206.02269,4.5787196e-09,0,2.52,5.6988583,0.030418107,0.0,5.69894,deposited
8.440772,0.12942441,0.048748206,156.30533,1.9994948e-09,0,3.64,8.440772,0.12942441,0.0,8.441765,deposited
11.324037,0.021417582,0.049121518,121.93369,9.492271e-10,0,5.02,11.324037,0.021417582,0.0,11.324057,deposited
3.5990345,0.0034276461,0.048960324,286.67368,1.2335657e-08,0,1.61,3.5990345,0.0034276461,0.0,3.5990362,deposited
3.0622034,-0.09955336,0.047379635,306.88046,1.513236e-08,0,1.48,3.0622034,-0.09955336,0.0,3.063821,deposited
4.66115,-0.08300803,0.04574292,238.52524,7.105621e-09,0,2.05,4.66115,-0.08300803,0.0,4.661889,deposited
5.2796645,0.07823801,0.04317429,214.60445,5.175056e-09,0,2.36,5.2796645,0.07823801,0.0,5.280244,deposited
2.7304385,0.19427982,0.04696624,335.2269,1.9724933e-08,0,1.35,2.7304385,0.19427982,0.0,2.7373416,deposited
2.8355267,-0.10242518,0.04327509,323.29684,1.7693074e-08,0,1.42,2.8355267,-0.10242518,0.0,2.837376,deposited
2.9400876,-0.055539697,0.049599767,317.90573,1.6822634e-08,0,1.39,2.9400876,-0.055539697,0.0,2.9406118,deposited
130.92058,80.064575,4.5585823,44.252552,4.5374725e-11,0,-1.0,0.0,0.0,0.0,0.0,drift_lost
7.702745,0.13214912,0.04532165,167.73492,2.4709814e-09,0,3.32,7.702745,0.13214912,0.0,7.7038784,deposited
5.4768853,0.027069747,0.043435767,209.57109,4.8194013e-09,0,2.43,5.4768853,0.027069747,0.0,5.476952,deposited
6.116059,-0.054387666,0.046354525,201.0235,4.2534314e-09,0,2.6,6.116059,-0.054387666,0.0,6.1163006,deposited
4.79073,-0.014333317,0.048937988,231.28696,6.478171e-09,0,2.15,4.79073,-0.014333317,0.0,4.7907515,deposited
6.04117,-0.0005245881,0.047745515,194.93231,3.8783816e-09,0,2.67,6.04117,-0.0005245881,0.0,6.04117,deposited
3.0246024,-0.055408902,0.046309486,309.06573,1.5457939e-08,0,1.47,3.0246024,-0.055408902,0.0,3.02511,deposited
2.720388,-0.0034366583,0.039958283,339.20966,2.0436358e-08,0,1.29,2.720388,-0.0034366583,0.0,2.72039,deposited
4.5433307,0.04800113,0.046777457,240.39285,7.2738384e-09,0,2.06,4.5433307,0.04800113,0.0,4.5435843,deposited
5.385349,-0.06022218,0.04859574,216.47594,5.3116302e-09,0,2.31,5.385349,-0.06022218,0.0,5.3856854,deposited
4.008316,0.004065525,0.0477363,261.85953,9.401649e-09,0,1.85,4.008316,0.004065525,0.0,4.008318,deposited
3.2965913,-0.09941239,0.047610387,302.5744,1.4504257e-08,0,1.51,3.2965913,-0.09941239,0.0,3.2980897,deposited
2.5117664,-0.07333612,0.04649305,366.63766,2.5805376e-08,0,1.18,2.5117664,-0.07333612,0.0,2.5128367,deposited
5.7347627,0.030310614,0.045724932,207.39366,4.6707367e-09,0,2.53,5.7347627,0.030310614,0.0,5.734843,deposited
4.2164736,-0.08520339,0.043820925,253.64859,8.544689e-09,0,1.87,4.2164736,-0.08520339,0.0,4.2173343,deposited
2.872521,-0.009732377,0.03840823,322.69913,1.7595125e-08,0,1.37,2.872521,-0.009732377,0.0,2.8725374,deposited
6.1725802,-0.033523224,0.044759057,196.31847,3.9617074e-09,0,2.67,6.1725802,-0.033523224,0.0,6.1726713,deposited
4.1447124,0.06698767,0.04280373,257.98352,8.990312e-09,0,1.85,4.1447124,0.06698767,0.0,4.1452537,deposited
3.2974823,0.16046955,0.04709505,299.20932,1.4025691e-08,0,1.52,3.2974823,0.16046955,0.0,3.3013844,deposited
5.3796897,0.066175364,0.044643473,215.49002,5.239386e-09,0,2.38,5.3796897,0.066175364,0.0,5.380097,deposited
5.3765564,-0.00064615795,0.045849472,215.1472,5.21442e-09,0,2.37,5.3765564,-0.00064615795,0.0,5.3765564,deposited
-49.86185,-241.91382,-55.448086,48.346966,5.9170696e-11,0,3.7,-49.86185,-241.91382,0.0,246.999,deposited
5.8693433,0.050795045,0.04838743,202.87941,4.3723296e-09,0,2.55,5.8693433,0.050795045,0.0,5.869563,deposited
10.742796,0.05909585,0.049749617,131.22133,1.1830747e-09,0,4.67,10.742796,0.05909585,0.0,10.742958,deposited
11.907782,-0.04016931,0.046971355,115.79355,8.12928e-10,0,5.27,11.907782,-0.04016931,0.0,11.907849,deposited
9.301764,-0.02935843,0.049884822,147.11136,1.667008e-09,0,3.99,9.301764,-0.02935843,0.0,9.30181,deposited
1.794687,0.046194747,0.03923166,435.08615,4.3124558e-08,0,0.96,1.794687,0.046194747,0.0,1.7952814,deposited
2.7156036,-0.06908864,0.048136067,331.70844,1.9110344e-08,0,1.32,2.7156036,-0.06908864,0.0,2.7164822,deposited
3.225566,0.16860728,0.04315269,303.28754,1.4607054e-08,0,1.54,3.225566,0.16860728,0.0,3.2299697,deposited
-6.6785765,-2.2749743,-9.030199,49.44333,6.328812e-11,0,0.03,-6.6785765,-2.2749743,0.0,7.0554156,deposited
-38.695213,-45.137318,-10.184496,46.282837,5.1910937e-11,0,7.53,-38.695213,-45.137318,0.0,59.45332,deposited
6.051305,-0.16452874,0.04693832,199.37875,4.1498813e-09,0,2.64,6.051305,-0.16452874,0.0,6.053541,deposited
-197.21542,-260.75177,-60.40931,45.620064,4.9712626e-11,0,6.35,-197.21542,-260.75177,0.0,326.93335,deposited
3.7459168,-0.013209407,0.044806324,272.71408,1.061993e-08,0,1.73,3.7459168,-0.013209407,0.0,3.7459402,deposited
9.184914,0.013839576,0.048888054,146.13261,1.6339563e-09,0,3.96,9.184914,0.013839576,0.0,9.184924,deposited
5.631495,0.030022446,0.044140995,205.92244,4.572039e-09,0,2.51,5.631495,0.030022446,0.0,5.631575,deposited
4.259628,0.07677719,0.0438317,250.44202,8.224707e-09,0,1.94,4.259628,0.07677719,0.0,4.2603197,deposited
5.2638826,0.00017780787,0.047212936,216.40892,5.3066995e-09,0,2.33,5.2638826,0.00017780787,0.0,5.2638826,deposited
4.14864,-0.09898996,0.048192717,254.14551,8.5950065e-09,0,1.88,4.14864,-0.09898996,0.0,4.1498213,deposited
5.8247356,0.083305426,0.044828724,206.2571,4.594367e-09,0,2.54,5.8247356,0.083305426,0.0,5.825331,deposited
2.6909294,0.1776666,0.047925726,343.8864,2.1293348e-08,0,1.29,2.6909294,0.1776666,0.0,2.696788,deposited
5.770663,-0.020093331,0.046694275,206.73303,4.626245e-09,0,2.49,5.770663,-0.020093331,0.0,5.7706976,deposited
6.354686,-0.05046033,0.046700202,189.6602,3.5721326e-09,0,2.76,6.354686,-0.05046033,0.0,6.354886,deposited
2.6279461,-0.048669335,0.040162172,359.34518,2.4295977e-08,0,1.2,2.6279461,-0.048669335,0.0,2.6283967,deposited
2.616236,-0.043402907,0.04752078,334.9433,1.9674912e-08,0,1.31,2.616236,-0.043402907,0.0,2.616596,deposited
2.3792858,-0.02558058,0.045527607,367.11874,2.5907086e-08,0,1.16,2.3792858,-0.02558058,0.0,2.3794234,deposited
12.646611,-0.022540277,0.047517844,107.268265,6.462682e-10,0,5.77,12.646611,-0.022540277,0.0,12.646631,deposited
3.7855582,0.061972026,0.04861191,269.34753,1.0231469e-08,0,1.74,3.7855582,0.061972026,0.0,3.7860653,deposited
2.0847147,-0.14954181,0.042566292,396.03308,3.2523204e-08,0,1.1,2.0847147,-0.14954181,0.0,2.0900712,deposited
3.553971,0.05627499,0.046748698,281.28955,1.1653589e-08,0,1.65,3.553971,0.05627499,0.0,3.5544167,deposited
10.251841,-0.049483586,0.046147574,135.75992,1.3101279e-09,0,4.44,10.251841,-0.049483586,0.0,10.25196,deposited
5.0560403,-0.055333607,0.048680194,225.2951,5.98762e-09,0,2.24,5.0560403,-0.055333607,0.0,5.056343,deposited
2.0476487,0.31185728,0.03494388,409.04178,3.5834546e-08,0,1.08,2.0476487,0.31185728,0.0,2.0712605,deposited
8.580952,-0.047807105,0.048924245,155.72725,1.977392e-09,0,3.65,8.580952,-0.047807105,0.0,8.581085,deposited
5.0990095,-0.056275476,0.045991976,218.53966,5.4649947e-09,0,2.28,5.0990095,-0.056275476,0.0,5.09932,deposited
5.0667934,0.012487237,0.048499484,222.73186,5.785567e-09,0,2.27,5.0667934,0.012487237,0.0,5.0668087,deposited
3.0698695,-0.026652418,0.040618315,307.2448,1.5186323e-08,0,1.52,3.0698695,-0.026652418,0.0,3.0699852,deposited
9.187556,-0.024088975,0.047639873,148.15633,1.7027839e-09,0,3.93,9.187556,-0.024088975,0.0,9.187588,deposited
2.6369157,0.0801539,0.03967508,343.15408,2.1157598e-08,0,1.27,2.6369157,0.0801539,0.0,2.6381335,deposited
5.7514296,-0.08617104,0.046029042,205.62503,4.5522586e-09,0,2.51,5.7514296,-0.08617104,0.0,5.752075,deposited
5.91693,0.02745236,0.048937507,199.77118,4.1744332e-09,0,2.56,5.91693,0.02745236,0.0,5.916994,deposited
3.138508,-0.036973365,0.047029257,322.41205,1.754821e-08,0,1.39,3.138508,-0.036973365,0.0,3.1387258,deposited
4.4952917,-0.01875242,0.045714986,246.53648,7.8458955e-09,0,1.96,4.4952917,-0.01875242,0.0,4.495331,deposited
3.1542292,-0.084962286,0.04530577,296.4007,1.36344145e-08,0,1.54,3.1542292,-0.084962286,0.0,3.155373,deposited
4.420646,0.008523253,0.044376835,242.543,7.470767e-09,0,1.99,4.420646,0.008523253,0.0,4.4206543,deposited
14.779873,0.027333898,0.048638005,83.43623,3.041327e-10,0,7.2,14.779873,0.027333898,0.0,14.779898,deposited
3.245146,0.035032257,0.04400724,293.93527,1.3297012e-08,0,1.56,3.245146,0.035032257,0.0,3.245335,deposited
5.150337,0.0029673483,0.044435266,220.53181,5.6158136e-09,0,2.3,5.150337,0.0029673483,0.0,5.150338,deposited
4.3257203,-0.024420721,0.046828534,248.30107,8.015576e-09,0,1.93,4.3257203,-0.024420721,0.0,4.3257895,deposited
2.5784519,0.010233242,0.03722153,339.36642,2.0464713e-08,0,1.3,2.5784519,0.010233242,0.0,2.5784721,deposited
4.6420636,0.05925649,0.04867832,234.4752,6.749781e-09,0,2.1,4.6420636,0.05925649,0.0,4.6424417,deposited
4.160568,0.0057903393,0.041210003,254.76358,8.657869e-09,0,1.88,4.160568,0.0057903393,0.0,4.1605725,deposited
3.7691119,-0.09466567,0.04734496,274.97464,1.0886215e-08,0,1.69,3.7691119,-0.09466567,0.0,3.7703006,deposited
2.5430481,0.07033722,0.036868628,366.39236,2.5753614e-08,0,1.18,2.5430481,0.07033722,0.0,2.5440207,deposited
7.9849205,-0.078009635,0.046597093,164.82285,2.3445053e-09,0,3.42,7.9849205,-0.078009635,0.0,7.9853015,deposited
3.8381276,-0.0014821107,0.04289417,263.71213,9.602611e-09,0,1.78,3.8381276,-0.0014821107,0.0,3.8381279,deposited
10.381188,0.0020247733,0.04823744,133.24464,1.238649e-09,0,4.46,10.381188,0.0020247733,0.0,10.381188,deposited
20.612465,1.9943576,-0.031464186,44.218025,4.526859e-11,0,8.64,20.612465,1.9943576,0.0,20.708721,deposited
3.7735007,-0.05139425,0.0419754,275.65308,1.0966992e-08,0,1.71,3.7735007,-0.05139425,0.0,3.7738507,deposited
11.405778,0.11828477,0.049981784,121.35434,9.357608e-10,0,5.02,11.405778,0.11828477,0.0,11.406391,deposited
3.5871732,-0.011906346,0.04203152,281.14963,1.16362076e-08,0,1.66,3.5871732,-0.011906346,0.0,3.587193,deposited
3.5451615,-0.009721986,0.048749793,279.90497,1.1482351e-08,0,1.64,3.5451615,-0.009721986,0.0,3.5451748,deposited
3.2209864,0.023534367,0.043470677,305.89404,1.4986908e-08,0,1.46,3.2209864,0.023534367,0.0,3.2210724,deposited
9.693123,-0.06649641,0.04658557,141.90775,1.4962951e-09,0,4.19,9.693123,-0.06649641,0.0,9.693352,deposited
11.398537,-0.045694605,0.047995754,121.97976,9.503033e-10,0,5.02,11.398537,-0.045694605,0.0,11.398628,deposited
8.265165,0.04224706,0.045384247,160.88786,2.1805642e-09,0,3.52,8.265165,0.04224706,0.0,8.265273,deposited
2.594536,-0.21553369,0.046553317,368.09497,2.611431e-08,0,1.2,2.594536,-0.21553369,0.0,2.6034732,deposited
3.4055872,-0.07955655,0.041549828,287.11337,1.2392505e-08,0,1.63,3.4055872,-0.07955655,0.0,3.4065163,deposited
5.8782997,0.04285861,0.04549814,203.89148,4.4380912e-09,0,2.54,5.8782997,0.04285861,0.0,5.878456,deposited
4.2905703,-0.013165257,0.048488446,247.93184,7.979871e-09,0,1.95,4.2905703,-0.013165257,0.0,4.2905903,deposited
3.1395576,-0.11903253,0.03962091,313.8805,1.6191683e-08,0,1.43,3.1395576,-0.11903253,0.0,3.1418133,deposited
4.745194,0.014135141,0.044047996,231.49005,6.4952506e-09,0,2.12,4.745194,0.014135141,0.0,4.745215,deposited
5.2209935,-0.019650301,0.046274297,218.16156,5.4366787e-09,0,2.31,5.2209935,-0.019650301,0.0,5.22103,deposited
5.4948807,-0.009753914,0.047223777,211.41226,4.947542e-09,0,2.4,5.4948807,-0.009753914,0.0,5.4948893,deposited
2.3442957,0.13773872,0.049016494,380.09293,2.8752018e-08,0,1.12,2.3442957,0.13773872,0.0,2.3483386,deposited
5.1550484,-0.07848002,0.044992797,218.78206,5.4832e-09,0,2.28,5.1550484,-0.07848002,0.0,5.155646,deposited
3.5391579,-0.009288778,0.047099818,279.56918,1.1441076e-08,0,1.66,3.5391579,-0.009288778,0.0,3.53917,deposited
4.0220585,0.050843216,0.044045635,259.3121,9.129927e-09,0,1.84,4.0220585,0.050843216,0.0,4.02238,deposited
8.759245,-0.12356884,0.045714337,151.71725,1.8285378e-09,0,3.76,8.759245,-0.12356884,0.0,8.760117,deposited
3.1200838,-0.092870414,0.041503135,307.76523,1.5263621e-08,0,1.46,3.1200838,-0.092870414,0.0,3.1214657,deposited
4.716778,-0.023559839,0.048317384,233.57996,6.672762e-09,0,2.09,4.716778,-0.023559839,0.0,4.716837,deposited
4.339723,0.04356052,0.043074988,246.93634,7.884134e-09,0,1.96,4.339723,0.04356052,0.0,4.339942,deposited
20.327337,-0.30728045,0.030974796,46.767967,5.3560486e-11,0,9.67,20.327337,-0.30728045,0.0,20.32966,deposited
3.270949,-0.047010705,0.04851642,297.09805,1.3730879e-08,0,1.52,3.270949,-0.047010705,0.0,3.2712865,deposited
3.147416,0.075823285,0.040807217,309.6625,1.5547652e-08,0,1.45,3.147416,0.075823285,0.0,3.1483293,deposited
4.0284677,-0.018331204,0.049964152,259.70523,9.171516e-09,0,1.81,4.0284677,-0.018331204,0.0,4.028509,deposited
2.9676893,0.026652154,0.049512126,313.4421,1.6123934e-08,0,1.41,2.9676893,0.026652154,0.0,2.967809,deposited
3.176429,0.11827481,0.04257425,305.08868,1.4868842e-08,0,1.49,3.176429,0.11827481,0.0,3.17863,deposited
1.9625397,-0.033291187,0.037196394,411.40045,3.6458033e-08,0,1.03,1.9625397,-0.033291187,0.0,1.9628221,deposited
4.7921605,-0.11057066,0.04994441,234.20856,6.7267796e-09,0,2.1,4.7921605,-0.11057066,0.0,4.793436,deposited
5.837586,-0.014883546,0.0441294,203.14697,4.3896518e-09,0,2.55,5.837586,-0.014883546,0.0,5.8376045,deposited
6.5996633,0.054193962,0.04826234,187.86989,3.4719263e-09,0,2.83,6.5996633,0.054193962,0.0,6.5998855,deposited
4.3193316,-0.124423236,0.04458502,251.57063,8.336405e-09,0,1.94,4.3193316,-0.124423236,0.0,4.3211236,deposited
3.5877233,-0.1547761,0.04538237,287.42163,1.2432466e-08,0,1.62,3.5877233,-0.1547761,0.0,3.5910602,deposited
3.1263604,0.097364224,0.042486254,314.36108,1.6266169e-08,0,1.44,3.1263604,0.097364224,0.0,3.1278763,deposited
11.143556,0.024752667,0.04887799,125.09564,1.0250039e-09,0,4.86,11.143556,0.024752667,0.0,11.143583,deposited
14.0359335,-0.09437579,0.04994818,93.164314,4.23397e-10,0,6.56,14.0359335,-0.09437579,0.0,14.036251,deposited
5.631516,-0.007844743,0.04593308,204.98384,4.509806e-09,0,2.47,5.631516,-0.007844743,0.0,5.631521,deposited
5.745549,0.008379224,0.046670005,206.89008,4.636796e-09,0,2.49,5.745549,0.008379224,0.0,5.7455554,deposited
4.927861,-0.023352802,0.043223467,227.51405,6.166286e-09,0,2.19,4.927861,-0.023352802,0.0,4.9279165,deposited
8.254288,0.030212592,0.04622229,160.11052,2.1491096e-09,0,3.57,8.254288,0.030212592,0.0,8.254343,deposited
3.7643175,0.044510767,0.044374734,270.37958,1.0349532e-08,0,1.71,3.7643175,0.044510767,0.0,3.7645805,deposited
4.2767444,-0.025511527,0.049740653,254.8325,8.6648955e-09,0,1.87,4.2767444,-0.025511527,0.0,4.2768207,deposited
6.1283984,-0.087708384,0.04702798,194.01279,3.8237546e-09,0,2.69,6.1283984,-0.087708384,0.0,6.129026,deposited
11.691123,0.038649827,0.049133275,118.41737,8.694513e-10,0,5.17,11.691123,0.038649827,0.0,11.691187,deposited
2.6411877,-0.083393544,0.041282523,356.48096,2.3719634e-08,0,1.23,2.6411877,-0.083393544,0.0,2.642504,deposited
2.5279684,-0.05420139,0.04133315,358.42712,2.411024e-08,0,1.21,2.5279684,-0.05420139,0.0,2.5285494,deposited
3.033386,0.0671205,0.039527256,332.6427,1.9272271e-08,0,1.34,3.033386,0.0671205,0.0,3.0341284,deposited
4.529042,0.04496101,0.04421485,241.2316,7.3502395e-09,0,2.02,4.529042,0.04496101,0.0,4.529265,deposited
2.347514,0.028420003,0.048657168,371.6256,2.6872982e-08,0,1.15,2.347514,0.028420003,0.0,2.3476858,deposited
8.218328,-0.0045107994,0.04695474,159.14415,2.11043e-09,0,3.53,8.218328,-0.0045107994,0.0,8.21833,deposited
3.5530438,-0.027898433,0.039976317,284.7968,1.2094958e-08,0,1.6,3.5530438,-0.027898433,0.0,3.5531533,deposited
5.9060297,-0.07583081,0.048579276,200.05382,4.192176e-09,0,2.58,5.9060297,-0.07583081,0.0,5.9065166,deposited
3.621871,-0.08035673,0.04426665,285.19788,1.2146127e-08,0,1.62,3.621871,-0.08035673,0.0,3.6227622,deposited
4.262607,-0.03629831,0.04733108,244.99243,7.699403e-09,0,1.95,4.262607,-0.03629831,0.0,4.2627616,deposited
1.8807377,0.122476585,0.037748206,433.79526,4.2741863e-08,0,0.97,1.8807377,0.122476585,0.0,1.8847214,deposited
5.9499583,-0.12993239,0.044916067,200.8155,4.2402433e-09,0,2.62,5.9499583,-0.12993239,0.0,5.951377,deposited
3.7557445,0.0007324617,0.041469425,271.2214,1.0446498e-08,0,1.71,3.7557445,0.0007324617,0.0,3.7557447,deposited
2.1890416,-0.21004705,0.036152005,393.25687,3.1844024e-08,0,1.12,2.1890416,-0.21004705,0.0,2.199096,deposited
4.6561785,0.105095975,0.04692187,236.82906,6.9551085e-09,0,2.08,4.6561785,0.105095975,0.0,4.6573644,deposited
16.089764,-0.013446172,0.048604842,67.383736,1.6020062e-10,0,8.29,16.089764,-0.013446172,0.0,16.08977,deposited
4.5654454,0.034316562,0.04641086,237.9794,7.05695e-09,0,2.05,4.5654454,0.034316562,0.0,4.565574,deposited
4.3321733,0.01706066,0.045369226,247.5956,7.947447e-09,0,1.96,4.3321733,0.01706066,0.0,4.3322067,deposited
14.8869705,-0.11202662,0.048340574,82.26734,2.915287e-10,0,7.26,14.8869705,-0.11202662,0.0,14.887392,deposited
3.0885777,-0.06629277,0.04660928,307.2136,1.5181692e-08,0,1.48,3.0885777,-0.06629277,0.0,3.089289,deposited
4.5288877,-0.06759419,0.046931226,240.46031,7.279964e-09,0,2.04,4.5288877,-0.06759419,0.0,4.5293922,deposited
5.7430997,-0.059601374,0.049405806,203.7301,4.427561e-09,0,2.57,5.7430997,-0.059601374,0.0,5.7434087,deposited
3.24051,0.14766607,0.04402486,299.7748,1.4105364e-08,0,1.53,3.24051,0.14766607,0.0,3.2438726,deposited
7.03748,0.13101928,0.04856401,177.48053,2.927191e-09,0,3.05,7.03748,0.13101928,0.0,7.0386996,deposited
3.0551734,0.10526166,0.04018257,313.89606,1.6194088e-08,0,1.44,3.0551734,0.10526166,0.0,3.056986,deposited
13.887157,-0.02139258,0.049616564,94.921074,4.4780293e-10,0,6.46,13.887157,-0.02139258,0.0,13.887174,deposited
2.006306,-0.03868409,0.049058508,414.43472,3.7270684e-08,0,1.02,2.006306,-0.03868409,0.0,2.0066788,deposited
3.2683039,0.07274741,0.040707663,296.65344,1.3669329e-08,0,1.57,3.2683039,0.07274741,0.0,3.2691133,deposited
6.1260285,0.070964366,0.046370436,197.91962,4.059435e-09,0,2.64,6.1260285,0.070964366,0.0,6.1264396,deposited
16.905466,-0.024395896,0.049184002,51.84365,7.296016e-11,0,9.19,16.905466,-0.024395896,0.0,16.905483,deposited
2.6679327,0.0994856,0.04887301,337.88974,2.0198723e-08,0,1.31,2.6679327,0.0994856,0.0,2.669787,deposited
3.5761333,-0.12419292,0.04608055,285.71698,1.2212572e-08,0,1.61,3.5761333,-0.12419292,0.0,3.578289,deposited
4.0946517,0.053791836,0.045473225,255.44371,8.727394e-09,0,1.88,4.0946517,0.053791836,0.0,4.095005,deposited
3.8313618,0.03458426,0.047614757,267.9281,1.00705595e-08,0,1.76,3.8313618,0.03458426,0.0,3.8315177,deposited
2.6034007,0.06322364,0.049105667,349.5449,2.2361855e-08,0,1.24,2.6034007,0.06322364,0.0,2.6041682,deposited
2.4283876,-0.03652867,0.046640124,360.08716,2.4446797e-08,0,1.19,2.4283876,-0.03652867,0.0,2.4286623,deposited
4.594298,0.00814772,0.047902483,238.33516,7.0886452e-09,0,2.04,4.594298,0.00814772,0.0,4.594305,deposited
14.901091,-0.09597811,0.04908824,82.50747,2.9408898e-10,0,7.33,14.901091,-0.09597811,0.0,14.9014,deposited
6.555258,-0.045530573,0.047834627,186.51573,3.3973895e-09,0,2.86,6.555258,-0.045530573,0.0,6.5554156,deposited
5.053715,-0.08516369,0.04846629,222.62236,5.7770384e-09,0,2.28,5.053715,-0.08516369,0.0,5.054433,deposited
4.639912,0.029555507,0.045818143,236.3511,6.913084e-09,0,2.1,4.639912,0.029555507,0.0,4.640006,deposited
